Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
253,1.4169,0.4222,1.6493,0.2933
254,1.5914,0.4200,1.6729,0.3333
255,1.5144,0.4578,1.6504,0.3067
256,1.3946,0.4533,1.6900,0.3267
257,1.3858,0.4867,1.7192,0.3333
258,1.4697,0.4533,1.6859,0.3333
259,1.3817,0.4622,1.7251,0.3333
260,1.4495,0.5044,1.6699,0.3667
261,1.3230,0.4867,1.7046,0.3267
262,1.4020,0.4644,1.6353,0.3933
263,1.3310,0.4556,1.6612,0.3533
264,1.5439,0.4867,1.7172,0.3267
265,1.3526,0.4956,1.7176,0.3333
266,1.4159,0.4889,1.8326,0.3267
267,1.5702,0.3800,2.3234,0.2267
268,1.8877,0.2600,2.1667,0.2533
269,1.8269,0.2600,1.9411,0.2067
270,1.7025,0.2778,1.8960,0.2667
271,1.7390,0.2956,2.6356,0.2400
272,1.8167,0.2800,2.1021,0.2067
273,1.7332,0.3556,1.8829,0.2267
274,1.6342,0.3156,1.8006,0.2667
275,1.5987,0.3644,1.7911,0.2200
276,1.6017,0.3667,1.7484,0.2600
277,1.5932,0.4111,1.7869,0.2867
278,1.5039,0.3778,1.7326,0.3200
279,1.6000,0.4000,1.7237,0.2933
280,1.5626,0.3711,1.7125,0.3600
281,1.5491,0.3956,1.7296,0.3067
282,1.5410,0.4000,1.7271,0.2800
283,1.6525,0.4133,1.7473,0.3067
284,1.4958,0.3822,1.7514,0.3067
285,1.4864,0.4289,1.7620,0.2733
286,1.5525,0.4333,1.6999,0.3000
287,1.4516,0.4289,1.7298,0.2667
288,1.5390,0.4244,1.6908,0.3000
289,1.4683,0.4244,1.6976,0.2800
290,1.5192,0.3956,1.7156,0.2667
291,1.5153,0.4311,1.7430,0.3000
292,1.4410,0.4289,1.7306,0.2733
293,1.5010,0.4556,1.6948,0.3133
294,1.4774,0.4489,1.7197,0.3133
295,1.5089,0.4556,1.7191,0.2933
296,1.4378,0.4289,1.7515,0.2867
297,1.4514,0.4800,1.7716,0.2600
298,1.4516,0.4711,1.7065,0.3133
299,1.4824,0.4667,1.7824,0.3133
300,1.3545,0.4889,1.6556,0.2933
